"","x"
"2293",0.199901238764077
"2294",0.0438685130306377
"2295",0.208605856661903
"2296",0.185007934030346
"2297",0.2130337650928
"2298",0.2130337650928
"2299",0.217183143566321
"2300",0.205182617388544
"2301",0.205182617388544
"2302",0.216336824985974
"2303",0.234474334881485
"2304",0.22331895327384
"2305",0.227492206593619
"2306",0.208605856661903
"2307",0.149141349060822
"2308",0.185007934030346
"2309",-1.12615853166956
"2310",-1.12615853166956
"2311",-1.12615853166956
"2312",-1.12615853166956
"2313",-1.12615853166956
"2314",-1.12615853166956
"2315",-1.12615853166956
"2316",-1.12615853166956
"2317",-1.12615853166956
"2318",-1.12615853166956
"2319",-1.12615853166956
"2320",-1.12615853166956
"2321",-1.12615853166956
"2322",-1.12615853166956
"2323",-1.12615853166956
"2324",-1.12615853166956
"2325",-1.12615853166956
"2326",-1.12615853166956
"2327",-1.12615853166956
"2328",-1.12615853166956
"2329",-1.12615853166956
"2330",-1.12615853166956
"2331",-1.12615853166956
"2332",-1.12615853166956
"2333",-1.12615853166956
"2334",-1.12615853166956
"2335",-1.12615853166956
"2336",-1.12615853166956
"2337",-1.12615853166956
"2338",-1.12615853166956
"2339",-1.12615853166956
"2340",-1.12615853166956
"2341",0.841316622817393
"2342",0.97525040693957
"2343",0.638119105891344
"2344",0.875295693366242
"2345",-0.948712196590365
"2346",-0.957674909808109
"2347",-0.965608642001927
"2348",-0.969243733843459
"2349",-0.969243733843459
"2350",-0.969041784296707
"2351",-0.95894430695912
"2352",-0.990852335345895
"2353",-0.960559903333134
"2354",-0.951876072822809
"2355",-0.9276421272126
"2356",-0.913101759846474
"2357",-0.934265036707356
"2358",-0.9432277499251
"2359",-0.920869050106156
"2360",-0.920869050106156
"2361",-0.920869050106156
"2362",-0.91783980690488
"2363",-0.91783980690488
"2364",-0.91783980690488
"2365",-0.918243705998384
"2366",-0.906126733193279
"2367",-0.91783980690488
"2368",-0.890887309703782
"2369",-0.934265036707356
"2370",-0.92707178618496
"2371",-0.913800815969845
"2372",0.115287034702358
"2373",0.0491904575656292
"2374",0.0626117711469249
"2375",0.00738239969761238
"2376",0.0737384900359048
"2377",0.0868228955071218
"2378",-0.00806742755033843
"2379",-0.00806742755033843
"2380",0.0141947321785806
"2381",0.0491904575656292
"2382",0.178182912055177
"2383",0.271557441661032
"2384",0.352841029982947
"2385",0.488108530364849
"2386",0.411317755202892
"2387",0.249047744354378
"2388",0.30289513811553
"2389",0.344450690049818
"2390",0.207460556837605
"2391",0.335615820852829
"2392",0.457015407780202
"2393",0.43822202040371
"2394",0.43822202040371
"2395",0.488108530364849
"2396",0.500713233458017
"2397",0.489352415891205
"2398",0.481120976297611
"2399",0.481120976297611
"2400",0.454193469007993
"2401",0.533467156130938
"2402",0.374257299626778
"2403",0.384027179765996
"2404",0.39546476338697
"2405",0.388441450763391
"2406",0.551953907051462
"2407",0.373652186905663
"2408",0.633794402531019
"2409",0.553785897028451
"2410",0.672906681817526
"2411",-0.502737814130876
"2412",-0.515448023931899
"2413",-0.531462394062368
"2414",-0.542824096693984
"2415",-0.528920352102163
"2416",-0.555025898102966
"2417",-0.555025898102966
"2418",-0.550577324672608
"2419",-0.513858940802985
"2420",-0.528475682074162
"2421",-0.510681388352729
"2422",-0.492710870843402
"2423",-0.495252912803606
"2424",-0.474408168729928
"2425",-0.530382213544315
"2426",-0.515002859685077
"2427",-0.482923515077793
"2428",-0.482923515077793
"2429",-0.489024415782284
"2430",-0.504657973837543
"2431",-0.513858940802985
"2432",-0.506232814922371
"2433",-0.518307514233343
"2434",-0.515176941858083
"2435",-0.482542703002583
"2436",-0.471527187841696
"2437",-0.44329816661291
"2438",-0.448721189461347
"2439",-0.461564431986227
"2440",-0.464124631389005
"2441",-0.473784390837782
"2442",-0.483298890745977
"2443",-0.446395597040151
"2444",-0.4457600865501
"2445",-0.478806632032761
"2446",-0.496100260123674
"2447",-0.514953737995193
"2448",-0.478221231670235
"2449",-0.437197265908419
"2450",0.345724728374004
"2451",0.518341916890995
"2452",0.559116031212619
"2453",0.477189284220311
"2454",0.726554129982268
"2455",0.80683460694202
"2456",0.838892899243358
"2457",-0.799772207398704
"2458",-0.56483772156129
"2459",0.572245189891796
"2460",1.03435979242047
"2461",-0.00546958644182293
"2462",0.110047092516529
"2463",-0.0244845555412236
"2464",-0.0283857213665492
"2465",0.0467522844300936
"2466",0.228178720497696
"2467",0.256015188642118
"2468",0.273691146034926
"2469",0.363748583233233
"2470",0.0627874588878207
"2471",0.397608068898612
"2472",0.282126035616266
"2473",0.412550787031958
"2474",0.40727398407112
"2475",0.642629951941072
"2476",0.648830195420057
"2477",0.645532193569533
"2478",0.580062145405418
"2479",0.510768137553418
"2480",0.524027523487944
"2481",0.440082383052608
"2482",0.385510334776519
"2483",0.445024733997827
"2484",0.497166143254611
"2485",0.351867552982317
"2486",0.502539123239111
"2487",0.44824559770983
"2488",0.472873763337334
"2489",0.375725770351956
"2490",0.462194519249923
"2491",0.472987018658407
"2492",0.507286237903856
"2493",0.475386526652019
"2494",0.511958407192098
"2495",0.427344458370445
"2496",0.483127480213895
"2497",0.554592728550524
"2498",0.554592728550524
"2499",0.44824559770983
"2500",-0.233761407165843
"2501",-0.233761407165843
"2502",-0.176875175542032
"2503",-0.189436292919363
"2504",-0.0823602797560277
"2505",-0.150459111377045
"2506",-0.102356868655524
"2507",-0.102356868655524
"2508",-0.0331152012572385
"2509",-0.0835717423182822
"2510",-0.0324811634659418
"2511",0.0156256303657614
"2512",0.127851540138126
"2513",0.183350413540116
"2514",0.0488915789190262
"2515",0.0474845134823944
"2516",0.146488224504925
"2517",0.113930594851354
"2518",0.110679518139377
"2519",0.0909978365373797
"2520",0.141132655176317
"2521",0.113027533408375
"2522",0.143252387215036
"2523",0.181670330491474
"2524",0.159026019109369
"2525",0.169833473735589
"2526",0.152515229720142
"2527",0.167435768211239
"2528",0.173978560094092
"2529",0.178015320690162
"2530",0.129868990860868
"2531",0.129868990860868
"2532",0.191929146944469
"2533",0.240350230695233
"2534",0.227268507241757
"2535",0.218718099053917
"2536",0.177512301368516
"2537",0.177512301368516
"2538",0.174549873959792
"2539",-1.12615853166956
"2540",-1.12615853166956
"2541",-1.12615853166956
"2542",-1.12615853166956
"2543",-1.12615853166956
"2544",-1.12615853166956
"2545",-1.12615853166956
"2546",-1.12615853166956
"2547",-1.12615853166956
"2548",-1.12615853166956
"2549",-1.12615853166956
"2550",-1.12615853166956
"2551",-1.12615853166956
"2552",-1.12615853166956
"2553",-1.12615853166956
"2554",-1.12615853166956
"2555",-1.12615853166956
"2556",-1.12615853166956
"2557",-1.12615853166956
"2558",-1.12615853166956
"2559",-1.12615853166956
"2560",-1.12615853166956
"2561",-1.12615853166956
"2562",-1.12615853166956
"2563",-1.12615853166956
"2564",-0.109684557556323
"2565",-0.131834017901199
"2566",-0.0956672826502703
"2567",-0.0889484256525735
"2568",-0.0313582228151722
"2569",-0.060106906383715
"2570",-0.0651563321649083
"2571",-0.0760126822182568
"2572",-0.10416789249432
"2573",-0.1156859330618
"2574",-0.0681967834684677
"2575",-0.116645769775757
"2576",-0.0916814544485234
"2577",-0.0916814544485234
"2578",-0.0362388865865262
"2579",-0.040376379642178
"2580",0.0172138231952234
"2581",0.0127345851967589
"2582",0.0345605874063529
"2583",0.0345605874063529
"2584",0.0359244752572252
"2585",0.0455092191067357
"2586",-0.068007165091086
"2587",0.000462870091318757
"2588",0.0732917089331076
"2589",0.0667643122171917
"2590",0.0499722356608916
"2591",0.135239205854418
"2592",0.0342241818713581
"2593",0.0969737155246779
"2594",0.0342241818713581
"2595",0.0367837464419092
"2596",0.0521411338652162
"2597",0.0314995785772054
"2598",-0.00938946543734958
"2599",-0.0266665262885699
"2600",-0.013612746978759
"2601",0.0819632022918796
"2602",0.473904184141602
"2603",0.473904184141602
"2604",0.483799844778425
"2605",0.48914830396683
"2606",0.462566681159902
"2607",0.834250202663444
"2608",0.778822850720356
"2609",0.778822850720356
"2610",0.610792431580609
"2611",0.398935217502092
"2612",0.387752864152053
"2613",0.353329481968792
"2614",0.502783717296695
"2615",0.529526013238722
"2616",0.483881140871723
"2617",0.489229600060129
"2618",0.558084054390217
"2619",0.862544914567731
"2620",0.741699172797471
"2621",0.73088536697297
"2622",0.595427924262479
"2623",0.665136924345996
"2624",0.461253170126257
"2625",0.50118833206635
"2626",0.451367905965636
"2627",0.38671679077285
"2628",0.22790408649485
"2629",0.370342425681244
"2630",0.336604775402112
"2631",0.312445082373769
"2632",0.277487182158391
"2633",0.235627984076371
"2634",0.415862486012809
"2635",0.373052912733172
"2636",0.369592025362138
"2637",0.331083119205619
"2638",0.38671679077285
"2639",0.357848378302491
"2640",0.436310663749621
"2641",0.563379940393101
"2642",0.474627011745447
"2643",0.648861307099702
"2644",0.751314142516326
"2645",0.910169210053919
"2646",0.920679879537442
"2647",0.900245299489107
"2648",0.900245299489107
"2649",0.924025329640866
"2650",0.932159275823491
"2651",0.839132717182616
"2652",0.592477990248387
"2653",0.635773632926091
"2654",0.5992701739962
"2655",0.723298185593111
"2656",0.805580763164801
"2657",0.882924821052853
"2658",0.959892103258682
"2659",1.46267852827546
"2660",1.59905095937923
"2661",1.67696228349298
"2662",1.44383366944584
"2663",1.25830722588943
"2664",1.30756480772248
"2665",1.48241450454769
"2666",1.69163048200558
"2667",1.91125003333793
"2668",1.97429192081398
"2669",2.06477178882599
"2670",1.70701246733638
"2671",1.87633157466218
"2672",1.67128009886366
"2673",0.578146811600024
"2674",0.481751303808077
"2675",0.597143157997331
"2676",-0.338230930493224
"2677",-0.475707213951799
"2678",-0.499249326200261
"2679",-0.486449316433143
"2680",-0.488620365232035
"2681",-0.443782617209413
"2682",-0.495936182245365
"2683",-0.518187680242434
"2684",-0.414869453720278
"2685",1.09366296148822
"2686",1.08938257036689
"2687",1.41605424125312
"2688",1.46881968117242
"2689",1.34451990188423
"2690",-1.05027737558605
"2691",-1.05027737558605
"2692",-1.05027737558605
"2693",-1.05027737558605
"2694",-1.03986231494713
"2695",-1.03986231494713
"2696",-1.03614265043323
"2697",-1.03614265043323
"2698",-1.03614265043323
"2699",-1.03614265043323
"2700",-1.03614265043323
"2701",-1.03614265043323
"2702",-0.279781046515281
"2703",-0.279781046515281
"2704",-0.216996015362238
"2705",0.00869626625382534
"2706",-0.265307954280589
"2707",-0.00833061803984761
"2708",-0.286787659474834
"2709",-0.0460250963970271
"2710",-0.0366377748226527
"2711",-0.0313212492062625
"2712",-0.0219971648081064
"2713",-0.00258389582590128
"2714",0.607391827463505
"2715",0.537521273518133
"2716",0.617597777593023
"2717",0.609318620466516
"2718",0.583966875465037
"2719",0.530837087326727
"2720",0.512180963439721
"2721",0.463858452308669
"2722",0.494237296570418
"2723",0.508414698214126
"2724",0.557825599146758
"2725",0.582925044669454
"2726",0.524030524150194
"2727",0.586093385637312
"2728",0.590363108100194
"2729",0.497019541111444
"2730",0.523317122132488
"2731",0.473006270777873
"2732",0.417558572710281
"2733",0.435385684326672
"2734",0.410704225789386
"2735",0.272574400982095
"2736",0.323024165269788
"2737",0.505963528429314
"2738",0.277391986794665
"2739",0.249037183507251
"2740",0.252285727909638
"2741",0.199283070140095
"2742",0.274728666770257
"2743",0.182428202807825
"2744",0.116346421362258
"2745",0.266702539469176
"2746",0.26850591034894
"2747",0.235598788414508
"2748",0.29974781941836
"2749",0.33034624155138
"2750",0.296363949333299
"2751",0.305495069222017
"2752",0.40582166048553
"2753",0.445952296990936
"2754",0.445952296990936
"2755",0.353651833028504
"2756",0.278206236398342
"2757",0.382576056413203
"2758",0.353487188398463
"2759",0.353905497858811
"2760",0.336602327363794
"2761",0.361846905874237
"2762",0.379791940341356
"2763",0.367763997028134
"2764",0.43601607278972
"2765",0.36983249209446
"2766",0.462581259219639
"2767",0.35297762476219
"2768",0.445278088724622
"2769",0.454555131918558
"2770",0.438502877316396
"2771",0.383816251630296
"2772",0.411881452694481
"2773",0.403870322244599
"2774",0.411881452694481
"2775",0.375805121180414
"2776",0.324904510986686
"2777",0.500501859130667
"2778",0.514180698662568
"2779",0.37198612264218
"2780",0.313222977453573
"2781",0.325349288677345
"2782",0.291639906282217
"2783",0.355905083740339
"2784",0.147744107721804
"2785",0.249265210541512
"2786",0.262482580199255
"2787",0.288284510125419
"2788",0.0912624138378776
"2789",0.258524362225828
"2790",0.464835834398707
"2791",0.558640227296987
"2792",0.558712102798834
"2793",0.584636855284993
"2794",0.625416063525181
"2795",0.566754622479971
"2796",0.571719042358418
"2797",0.486478435937245
"2798",0.665114530829824
"2799",0.576093660245579
"2800",0.466279989010734
"2801",0.369365015574638
"2802",0.282260091737617
"2803",0.330196456357768
"2804",0.229945876038338
"2805",0.463319149504946
"2806",0.364537080751448
"2807",0.360113691137921
"2808",0.371338493485552
"2809",0.435127968512385
"2810",0.28801967251672
"2811",0.300210591931971
"2812",0.513210132056386
"2813",0.512797530810461
"2814",0.410308275016516
"2815",-0.680964704386221
"2816",-0.60512178706809
"2817",-1.12615853166956
"2818",-1.12615853166956
"2819",-1.12615853166956
"2820",-1.12615853166956
"2821",-1.12615853166956
"2822",-1.12615853166956
"2823",-1.12615853166956
"2824",-1.12615853166956
"2825",-1.12615853166956
"2826",-1.12615853166956
"2827",-1.12615853166956
"2828",-1.12615853166956
"2829",-1.12615853166956
"2830",-1.12615853166956
"2831",-1.12615853166956
"2832",-1.12615853166956
"2833",-1.12615853166956
"2834",-1.12615853166956
"2835",-1.12615853166956
"2836",-1.12615853166956
"2837",-1.12615853166956
"2838",-1.12615853166956
"2839",-1.12615853166956
"2840",-1.12615853166956
"2841",-1.12615853166956
"2842",-1.12615853166956
"2843",-1.12615853166956
"2844",-1.12615853166956
"2845",-1.12615853166956
"2846",-1.12615853166956
"2847",-1.12615853166956
"2848",-1.12615853166956
"2849",-1.12615853166956
"2850",-1.12615853166956
"2851",-1.12615853166956
"2852",-1.12615853166956
"2853",-1.12615853166956
"2854",-1.12615853166956
"2855",-1.12615853166956
"2856",-0.666433985748292
"2857",-0.666433985748292
"2858",-0.666433985748292
"2859",-0.666433985748292
"2860",-0.666433985748292
"2861",-0.666433985748292
"2862",-0.666433985748292
"2863",-0.666433985748292
"2864",-0.666433985748292
"2865",-0.666433985748292
"2866",-0.666433985748292
"2867",-0.666433985748292
"2868",-0.670776868229631
"2869",-0.670776868229631
"2870",-0.670776868229631
"2871",-0.670776868229631
"2872",-0.670776868229631
"2873",-0.670776868229631
"2874",-0.670776868229631
"2875",-0.670776868229631
"2876",-0.670776868229631
"2877",-0.670776868229631
"2878",-0.670776868229631
"2879",-0.670776868229631
"2880",-0.662865627580667
"2881",-0.662865627580667
"2882",-0.662865627580667
"2883",-0.662865627580667
"2884",-0.662865627580667
"2885",-0.662865627580667
"2886",-0.662865627580667
"2887",-0.662865627580667
"2888",-0.662865627580667
"2889",-0.662865627580667
"2890",-0.662865627580667
"2891",-0.662865627580667
"2892",-0.662865627580667
"2893",-0.662865627580667
"2894",-0.662865627580667
"2895",-0.272550882075349
"2896",-0.201616680403298
"2897",-0.214857731382081
"2898",-0.214857731382081
"2899",-0.214857731382081
"2900",-0.208527351628478
"2901",-0.212962575004246
"2902",-0.212962575004246
"2903",-0.212962575004246
"2904",-0.201616680403298
"2905",-0.201616680403298
"2906",-0.186190327310892
"2907",-0.23089662108083
"2908",-0.23089662108083
"2909",-0.224983068047341
"2910",-0.236587262714403
"2911",0.110582470748877
"2912",0.0725960745757763
"2913",-0.095776749040948
"2914",0.0697058059240509
"2915",0.068186350077127
"2916",0.0980229376167261
"2917",0.164602730181943
"2918",0.534684685221103
"2919",0.552331688065887
"2920",0.530786939135596
"2921",0.55910469453811
"2922",0.565458158915408
"2923",0.599227308139519
"2924",0.597845984642315
"2925",0.567240658924289
"2926",0.584116918853079
"2927",0.499468394086711
"2928",0.535099758310678
"2929",0.534232153492783
"2930",0.534232153492783
"2931",0.111779895055565
"2932",0.130108744495534
"2933",0.196971201970153
"2934",0.17521353912859
"2935",0.209149612482128
"2936",0.249395110184757
"2937",0.239537911161802
"2938",0.261551292110614
"2939",0.323676901782316
"2940",0.212976892064397
"2941",0.271856594292546
"2942",0.297569769510827
"2943",0.307930548868813
"2944",0.230417369481638
"2945",0.282181941842014
"2946",0.339991041738739
"2947",0.493049760496354
"2948",0.298848071961989
"2949",0.290547272784763
"2950",0.31758298480549
"2951",0.371355895222162
"2952",0.379140103622172
"2953",0.524597785493417
"2954",0.53025049018629
"2955",0.351970816151189
"2956",0.577735706756202
"2957",0.435963570369061
"2958",0.397322187582488
"2959",0.473656742892854
"2960",0.520313503598919
"2961",0.404875495554914
"2962",0.494419307950469
"2963",0.533734041670964
"2964",0.521314619840479
"2965",0.509092032288455
"2966",0.452373792522103
"2967",0.485139508653941
"2968",0.477345391425183
"2969",0.423890577287744
"2970",-0.0015181331905799
"2971",-0.00670195247384697
"2972",0.0172240022153369
"2973",-0.00561332414973124
"2974",-0.00779357983540274
"2975",0.0342085321633486
"2976",0.0342085321633486
"2977",0.0588678062823331
"2978",-0.00975729295680603
"2979",0.00338397418970724
"2980",-0.0196535858209468
"2981",0.0564278729209619
"2982",-0.0014816520919932
"2983",0.00608453202266594
"2984",0.0154965246415595
"2985",0.0143320032744007
"2986",0.0121517475887292
"2987",0.0948962109159937
"2988",0.0696653102446961
"2989",0.0696653102446961
"2990",0.061302685696915
"2991",0.0874867412360304
"2992",0.122161568781636
"2993",0.0420508566182048
"2994",0.0749410607215275
"2995",0.0772806044938235
"2996",0.143943138804085
"2997",0.118347493098573
"2998",0.117451497611311
"2999",0.0547755974189741
"3000",0.0748260974624312
"3001",0.0614408643634691
"3002",0.0521444010220365
"3003",0.0687439310604243
"3004",0.0650204598959685
"3005",0.0606163522797236
"3006",0.0317537467161357
"3007",0.0402159263180572
"3008",0.119782907356919
"3009",-0.181644091129974
"3010",-0.188426417547652
"3011",-0.336424942725252
"3012",-0.254777610077338
"3013",-0.251049820310813
"3014",-0.226700702153709
"3015",-0.140543440882503
"3016",-0.181644091129974
"3017",-0.171470601503457
"3018",-0.210280828393446
"3019",-0.321037743958125
"3020",-0.227703247121356
"3021",-0.288720216891046
"3022",-0.234625554344148
"3023",-0.234625554344148
"3024",-0.147194488890187
"3025",-0.264151966744935
"3026",-0.167440370545772
"3027",-0.124809424879437
"3028",-0.105798355867384
"3029",-0.125468692821072
"3030",-0.09203004436751
"3031",0.0086050963830035
"3032",0.0938162003111208
"3033",0.0435392022097264
"3034",0.133292171533238
"3035",0.0254112653490838
"3036",0.0110029092898224
"3037",-0.00599129129328963
"3038",0.103204545949808
"3039",-0.0825773142819804
"3040",-0.0331289350601203
"3041",-0.009639520376966
"3042",-0.0986564875092864
"3043",-0.169903611749647
"3044",-0.00333583773261018
"3045",-0.0453659687859199
"3046",0.0972375277182848
"3047",0.0784111228380349
"3048",-0.0379656599687715
"3049",-0.0876071669676265
"3050",-0.0534121964582324
"3051",-0.0534121964582324
"3052",-0.108323834362169
"3053",-0.21733041651159
"3054",-0.173102485022349
"3055",-0.208988412524072
"3056",-0.143924147305433
"3057",-0.048534114577008
"3058",-0.0590998280366261
"3059",-0.0327075214633914
"3060",-0.0858916555584886
"3061",0.000137409502995706
"3062",-0.0856123627388366
"3063",0.402634310980643
"3064",0.537883589549896
"3065",0.486078476011717
"3066",0.497170963738652
"3067",0.551121242510928
"3068",0.607968771692439
"3069",0.604059872938156
"3070",0.629399546189945
"3071",0.66921633723774
"3072",0.641605685619932
"3073",0.719998307041131
"3074",0.558057604897837
"3075",0.65223405364003
"3076",0.841865438294397
"3077",0.731958805086205
"3078",0.800786899361842
"3079",0.795964983715271
"3080",0.81610020895869
"3081",0.844341823764185
"3082",0.824898561943103
"3083",0.794559493711654
"3084",0.826985593946616
"3085",0.897735802242909
"3086",0.942185720669855
"3087",1.03524727402129
"3088",0.964626612297465
"3089",1.10275778535803
"3090",1.10275778535803
"3091",1.02461759679218
"3092",1.01717812070354
"3093",1.02493049844513
"3094",1.00337319183206
"3095",1.06770963857491
"3096",1.07418647490766
"3097",1.13276748627407
"3098",1.0174894961367
"3099",0.952865674726642
"3100",0.955388660386279
"3101",1.0461405446693
"3102",0.401272167763142
"3103",0.405485669698276
"3104",0.456274767989965
"3105",0.464831964633873
"3106",0.477521085014136
"3107",0.551112174298688
"3108",0.490928697069063
"3109",0.496513360657621
"3110",0.493940023654264
"3111",0.632691822648074
"3112",0.596919748733847
"3113",0.576336184616644
"3114",0.511972859767869
"3115",0.51967584402795
"3116",0.607911671818539
"3117",0.549591874289105
"3118",0.596228905578382
"3119",0.592948410013199
"3120",0.584120938200647
"3121",0.63824469397382
"3122",0.677272713793976
"3123",0.626396679588558
"3124",0.757500440653614
"3125",0.795699942918513
"3126",0.768807071442672
"3127",0.766755078386573
"3128",0.748202092191422
"3129",0.697372706506617
"3130",0.793128070465912
"3131",0.801691419233836
"3132",0.763050573936867
"3133",0.757032617483678
"3134",0.757704169531999
"3135",0.730118386090758
"3136",0.798125661996074
"3137",0.831587526688856
"3138",0.727732691475358
"3139",0.708816671267742
"3140",0.69320373285111
"3141",0.0110645045987042
"3142",-0.000503412970271189
"3143",-0.0448314424863683
"3144",-0.000976594676348797
"3145",0.00495908473043344
"3146",-0.0367604047157884
"3147",-0.0564202325069524
"3148",-0.0324064488211589
"3149",0.0455474613454222
"3150",-0.008350579208146
"3151",0.0451427589782209
"3152",0.0511773795300852
"3153",0.0182403005512853
"3154",-0.0164019744269981
"3155",-0.0913411970406914
"3156",-0.186678357210428
"3157",-0.0114417523622572
"3158",-0.0617306791894099
"3159",0.00838894634121912
"3160",0.0205771868718007
"3161",-0.0573767232947804
"3162",-0.00320833239180269
"3163",-0.0186154952196138
"3164",0.0398025521872994
"3165",0.0579135823477085
"3166",0.0276560021283758
"3167",-0.0140827175081034
"3168",-0.0638818982661189
"3169",-0.0278920041632232
"3170",-0.0266551045942745
"3171",-0.0381922832989286
"3172",-0.0348244643634481
"3173",0.0111185759043174
"3174",-0.00135383519016252
"3175",0.0395330261674039
"3176",0.0691323200753504
"3177",0.160752158337507
"3178",0.0484948860347467
"3179",0.0572101009537148
"3180",1.03117116957877
"3181",1.0399637453684
"3182",1.13189323707372
"3183",1.10788863336186
"3184",1.32334953477876
"3185",1.41285236136843
"3186",1.33929760780837
"3187",1.37704077303603
"3188",1.4010453767479
"3189",1.49095418432035
"3190",1.41218950856865
"3191",1.3995490897396
"3192",2.15189507708495
"3193",2.27181699930925
"3194",2.16582502612799
"3195",2.12733466638027
"3196",2.16320542911789
"3197",2.25248749089188
"3198",2.31935123842848
"3199",2.29971542937404
"3200",2.28184669904559
"3201",2.30120551857587
"3202",2.15592773210565
"3203",2.16431240234342
"3204",2.42223122952116
"3205",2.20956508705675
"3206",2.21843748228638
"3207",2.19720839435921
"3208",2.3392778494748
"3209",2.43371458497145
"3210",2.43138643601
"3211",2.41407877591701
"3212",2.31727566759193
"3213",2.37907085242129
"3214",2.21361839222544
"3215",2.21754543865442
"3216",2.32484150411314
"3217",2.30136809421278
"3218",2.41311295079012
"3219",-0.0672822210439634
"3220",0.0175999009475843
"3221",0.00643021222558859
"3222",0.0128927001333035
"3223",-0.00519315264376905
"3224",0.0255325400805336
"3225",0.0129122550279885
"3226",0.0837600267939578
"3227",0.117175554867199
"3228",0.137313226275884
"3229",0.173472791757483
"3230",0.128609571565815
"3231",0.444644238719749
"3232",0.455291614594364
"3233",0.398063624162367
"3234",0.489168819247989
"3235",0.426847570292666
"3236",0.371788896568418
"3237",0.371788896568418
"3238",0.452450657806004
"3239",0.375365112442695
"3240",0.417818222342908
"3241",0.38027585610601
"3242",0.412141593039204
"3243",0.422580284911135
"3244",0.430518345495211
"3245",0.45169995896503
"3246",0.462057820347986
"3247",0.368977485532662
"3248",0.36591867032576
"3249",0.356818695085224
"3250",0.361330447515406
"3251",0.373558740689207
"3252",0.386995681243101
"3253",0.403895635261238
"3254",0.407948331954756
"3255",0.428468491172425
"3256",0.438983168446152
"3257",0.378734611009337
"3258",-0.392621995533696
"3259",-0.350562537261309
"3260",-0.22007987009556
"3261",-0.212866680092092
"3262",-0.195611359818305
"3263",-0.246256106717659
"3264",-0.209430926923641
"3265",-0.167564797982628
"3266",-0.204181260205903
"3267",-0.197320206265691
"3268",-0.193731697062786
"3269",-0.315593540504114
"3270",-0.239528979766494
"3271",-0.10797920602156
"3272",-0.0454694816198297
"3273",-0.0928201367169742
"3274",-0.0634237176902342
"3275",-0.127117172153365
"3276",-0.122278419077745
"3277",-0.0988911125455784
"3278",-0.0727887242400471
"3279",0.0406732551743317
"3280",-0.0778402840914595
"3281",-0.0634679408308875
"3282",-0.153544262691091
"3283",-0.103743795888798
"3284",-0.0836261296581512
"3285",-0.0872333442991208
"3286",-0.0189470701556732
"3287",-0.0943740208671317
"3288",-0.107931147875044
"3289",-0.0893180105697307
"3290",-0.102650825038578
"3291",-0.048636383410395
"3292",-0.0754670410929706
"3293",-0.13673243450365
"3294",-0.222244933047542
"3295",-0.216927480320625
"3296",-0.0723768369793962
"3297",-1.12615853166956
"3298",-1.12615853166956
"3299",-1.12615853166956
"3300",-1.12615853166956
"3301",0.500001692065873
"3302",0.497458509808277
"3303",0.490040742601982
"3304",0.494703243407576
"3305",0.592426257626032
"3306",0.475892644201602
"3307",0.475892644201602
"3308",0.475892644201602
"3309",0.576461443496486
"3310",0.576461443496486
"3311",0.57172241184326
"3312",0.569284624920548
"3313",0.539337644459026
"3314",0.540061409926216
"3315",0.583902757274151
"3316",0.583902757274151
"3317",0.583902757274151
"3318",0.624463844179318
"3319",0.554442582364493
"3320",0.563355597160324
"3321",0.610897762636015
"3322",0.610897762636015
"3323",0.606882496449979
"3324",0.567890777615154
"3325",0.608665770435336
"3326",0.615554929634677
"3327",0.58549222753796
"3328",0.631234958637664
"3329",0.633342113137174
"3330",0.62093011134408
"3331",0.700996622278634
"3332",0.606866762576461
"3333",0.664045916138393
"3334",0.690065459174122
"3335",0.685326427520896
"3336",0.638031091929603
"3337",0.572830435393377
"3338",0.572830435393377
"3339",0.538871555923377
"3340",0.823629193580432
"3341",0.816680541742151
"3342",1.02151831360251
"3343",0.987975891839983
"3344",0.956432636386005
"3345",0.821237179960812
"3346",0.841516498424591
"3347",0.701888367287675
"3348",0.701888367287675
"3349",0.76502737595408
"3350",0.698814738488793
"3351",0.861642312408331
"3352",0.842714948508804
"3353",0.921583147907834
"3354",1.1767042990576
"3355",1.52133295246571
"3356",1.61931395855802
"3357",1.21712987439671
"3358",1.45443799851208
"3359",1.54390110628826
"3360",1.35476379106821
"3361",1.548447058657
"3362",1.61141626885371
"3363",1.60465649603245
"3364",1.76944473569738
"3365",1.66819233995454
"3366",1.58042200742189
"3367",1.4369405150961
"3368",1.57754329261669
"3369",-1.12615853166956
"3370",-1.12615853166956
"3371",-1.12615853166956
"3372",-1.12615853166956
"3373",-1.12615853166956
"3374",-1.12615853166956
"3375",-1.12615853166956
"3376",-1.12615853166956
"3377",-1.12615853166956
"3378",-1.12615853166956
"3379",-1.12615853166956
"3380",-1.12615853166956
"3381",-1.12615853166956
"3382",-1.12615853166956
"3383",-1.12615853166956
"3384",-1.12615853166956
"3385",-1.12615853166956
"3386",-1.12615853166956
"3387",-1.12615853166956
"3388",-1.12615853166956
"3389",-1.12615853166956
"3390",-1.12615853166956
"3391",-1.12615853166956
"3392",-1.12615853166956
"3393",-1.12615853166956
"3394",-1.12615853166956
"3395",-1.12615853166956
"3396",-1.12615853166956
"3397",-1.12615853166956
"3398",-1.12615853166956
"3399",-1.12615853166956
"3400",-1.12615853166956
"3401",-1.12615853166956
"3402",-1.12615853166956
"3403",-1.12615853166956
"3404",-1.12615853166956
"3405",-1.12615853166956
"3406",-1.12615853166956
